location,code,wardId
13W-56-02,06FF31B0BA97,171124
13W-56-03,06FF3189BA9D,171124
13W-56-04,06FF3178BA93,171124
13W-56-05,06FF317DBA96,171124
13W-56-06,06FF317ABA91,171124
13W-57-01,06FF3197BA92,171124
13W-57-02,06FF31F8BA9B,171124
13W-57-03,06FF3191BA94,171124
13W-57-04,06FF31D9BA98,171124
13W-57-05,06FF318FBA9B,171124
13W-58-01,06FF31CEBA9E,171124
13W-58-02,06FF319BBA9E,171124
13W-59-01,06FF31CFBA9F,171124
13W-59-02,06FF31D2BA93,171124
13W-60-01,06FF31CCBA9C,171124
13W-60-02,06FF3202BA9D,171124
13W-61-01,06FF31D7BA96,171124
13W-61-02,06FE3358BA92,171124
13W-62-01,06FF3203BA9C,171124
13W-62-02,06FF31ACBA9A,171124
13W-63-01,06FF317EBA95,171124
13W-63-02,06FF318BBA9F,171124
13W-64-01,06FF3188BA9C,171124
13W-64-02,06FF31B1BA96,171124
13W-99-99,06FF318ABA9E,171124
12E-01-01,06FF31E5BA97,171125
12E-02-01,06FF31D0BA91,171125
12E-04-01,06FF31AFBA99,171125
12E-04-02,06FF31F9BA9A,171125
12E-04-03,06FF318EBA9A,171125
12E-04-04,06FE32A3BA97,171125
12E-04-05,06FE3379BA91,171125
12E-04-06,06FF3B72BA93,171125
12E-05-01,06FE32E9BA99,171125
12E-05-02,06E932EBBA9D,171125
12E-05-03,06FE325BBA90,171125
12E-05-04,06FE339CBA9A,171125
12E-05-05,06E80C08BA9C,171125
12E-05-06,06FE3222BA9E,171125
12E-06-01,06FE32D8BA9B,171125
12E-06-02,06FE3375BA9D,171125
12E-06-03,06FF3B7BBA9A,171125
12E-06-04,06FE3368BA91,171125
12E-06-05,06FE32F3BA92,171125
12E-06-06,06FE32EABA9A,171125
12E-07-01,06FE32E8BA98,171125
12E-07-02,06FE32E0BA90,171125
12E-07-03,06FE32E5BA95,171125
12E-07-04,06FE32EFBA9F,171125
12E-07-05,06FE32F0BA91,171125
12E-08-01,072298D4BA97,171125
12E-08-02,072298ECBA9C,171125
12E-09-01,07229899BA9E,171125
12E-09-02,0722987FBA96,171125
12E-10-01,07229907BA98,171125
12E-10-02,07229916BA98,171125
12E-11-01,072295A6BA9F,171125
12E-11-02,07229873BA9A,171125
12E-12-01,0722989FBA98,171125
12E-12-02,072296BDBA96,171125
12E-13-01,072296AFBA95,171125
12E-13-02,072297F1BA9F,171125
12E-14-01,072296D9BA94,171125
12E-14-02,0722990DBA92,171125
12E-99-99,0722989CBA9B,171125
12W-51-01,07229892BA95,171126
12W-52-01,07229906BA99,171126
12W-54-01,072298F4BA95,171126
12W-54-02,07229895BA92,171126
12W-54-03,072298B6BA93,171126
12W-54-04,072295B0BA98,171126
12W-54-05,072295BABA92,171126
12W-54-06,072295C3BA9C,171126
12W-55-01,07229858BA93,171126
12W-55-02,072295A2BA9B,171126
12W-55-03,072295BCBA94,171126
12W-55-04,07229598BA92,171126
12W-55-05,07229786BA9F,171126
12W-55-06,072295B4BA9C,171126
12W-56-01,072295DBBA95,171126
12W-56-02,07229887BA91,171126
12W-56-03,072296C8BA94,171126
12W-56-04,07229885BA93,171126
12W-56-05,072295C9BA96,171126
12W-56-06,072296DCBA91,171126
12W-57-01,072295FBBA97,171126
12W-57-02,0722958BBA90,171126
12W-57-03,072296BBBA90,171126
12W-57-04,07229582BA99,171126
12W-57-05,0722959FBA95,171126
12W-58-01,070C1C37BA9A,171126
12W-58-02,070E0FAABA9E,171126
12W-59-01,070E0F9BBA9C,171126
12W-59-02,070E0F9FBA98,171126
12W-60-01,070C1C23BA9F,171126
12W-60-02,070C1C13BA9C,171126
12W-61-01,070E0F9CBA9B,171126
12W-61-02,070C1C24BA98,171126
12W-62-01,070E0FA1BA95,171126
12W-62-02,070E0F99BA9E,171126
12W-63-01,070E0F92BA95,171126
12W-63-02,070E0F5CBA97,171126
12W-64-01,070E0F9ABA9D,171126
12W-64-02,070E0F94BA93,171126
12W-99-99,070E1204BA96,171126
11E-01-01,070E0F56BA9D,171127
11E-02-01,070E11FFBA91,171127
11E-03-01,070E0F51BA9A,171127
11E-03-02,070E0F57BA9C,171127
11E-03-03,070C1C3EBA93,171127
11E-04-01,06FE3351BA9B,171127
11E-04-02,06FE3354BA9E,171127
11E-04-03,06FE335BBA91,171127
11E-04-04,06FE331ABA94,171127
11E-04-05,06FE3353BA99,171127
11E-04-06,06FF3192BA97,171127
11E-05-01,06FF319ABA9F,171127
11E-05-02,06FF31EABA98,171127
11E-05-03,06FF31B3BA94,171127
11E-05-04,06FF31C3BA93,171127
11E-05-05,06FF3194BA91,171127
11E-05-06,06FF31B2BA95,171127
11E-06-01,06FF31DBBA9A,171127
11E-06-02,06FF31C0BA90,171127
11E-06-03,06FF31F5BA96,171127
11E-06-04,06FF31F6BA95,171127
11E-06-05,06FF31F7BA94,171127
11E-06-06,06FF31C1BA91,171127
11E-07-01,06FF31F4BA97,171127
11E-07-02,06FF31C2BA92,171127
11E-07-03,07229595BA9F,171127
11E-07-04,072296B0BA9B,171127
11E-07-05,07229937BA9B,171127
11E-08-01,0722956FBA9A,171127
11E-08-02,0722995FBA95,171127
11E-08-03,072296A7BA9D,171127
11E-08-04,072297D1BA9D,171127
11E-08-05,072297E2BA9D,171127
11E-09-01,072297C1BA9C,171127
11E-09-02,072297CDBA90,171127
11E-10-01,07229581BA9A,171127
11E-10-02,07229588BA93,171127
11E-11-01,072296B1BA9A,171127
11E-11-02,072296B2BA99,171127
11E-12-01,072296B7BA9C,171127
11E-12-02,072296B3BA98,171127
11E-13-01,07229594BA9E,171127
11E-13-02,072296B6BA9D,171127
11E-14-01,072296B4BA9F,171127
11E-14-02,072296B5BA9E,171127
11E-15-01,070E0F44BA9E,171127
11E-15-02,070E0F3CBA91,171127
11E-99-99,070E0F40BA9A,171127
11W-51-01,070E0F3BBA96,171128
11W-52-01,070E0F3EBA93,171128
11W-54-01,070C1BF2BA94,171128
11W-54-02,070E0F33BA9E,171128
11W-54-03,070E0F29BA95,171128
11W-54-04,070E0F37BA9A,171128
11W-54-05,070C1BEDBA9A,171128
11W-54-06,070E0F36BA9B,171128
11W-55-01,070E0F61BA99,171128
11W-55-02,070E0F60BA98,171128
11W-55-03,070E0F64BA9C,171128
11W-55-04,070E0F5EBA95,171128
11W-55-05,070E0F5DBA96,171128
11W-55-06,070E0F5FBA94,171128
11W-56-01,070C1BEABA9D,171128
11W-56-02,070E0FB9BA9C,171128
11W-56-03,070E0F43BA99,171128
11W-56-04,06FE3333BA9F,171128
11W-56-05,06FE3330BA9C,171128
11W-56-06,06FE3329BA94,171128
11W-57-01,06FE3331BA9D,171128
11W-57-02,06FE3334BA98,171128
11W-57-03,06FF31DCBA9D,171128
11W-57-04,06FE3328BA95,171128
11W-57-05,06FE333BBA97,171128
11W-58-01,06FE332ABA97,171128
11W-58-02,06FF31E0BA92,171128
11W-58-03,06FE3324BA99,171128
11W-58-04,06FE31C1BA90,171128
11W-58-05,06FE3323BA9E,171128
11W-59-01,06FE31C5BA94,171128
11W-59-02,06FE31C0BA91,171128
11W-60-01,06FE332FBA92,171128
11W-60-02,06FE3326BA9B,171128
11W-61-01,06FE332CBA91,171128
11W-61-02,06FF31E2BA90,171128
11W-62-01,06FE333EBA92,171128
11W-62-02,06FE3258BA93,171128
11W-63-01,06FE31E3BA90,171128
11W-63-02,06FE328EBA98,171128
11W-64-01,06FF31C9BA99,171128
11W-64-02,06FE3214BA9B,171128
11W-65-01,06FF31C4BA94,171128
11W-65-02,06FE338BBA9C,171128
11W-99-99,06FE31FABA98,171128
10E-01-01,06FE3386BA91,171129
10E-02-01,06FE320EBA90,171129
10E-03-01,06FE3202BA9C,171129
10E-03-02,06FE3391BA97,171129
10E-03-03,06FE31FFBA9D,171129
10E-04-01,06FE3261BA99,171129
10E-04-02,06FE3254BA9F,171129
10E-04-03,06FE3230BA9D,171129
10E-04-04,06FE3263BA9B,171129
10E-04-05,06FE325DBA96,171129
10E-04-06,06FE3264BA9C,171129
10E-05-01,06FE3390BA96,171129
10E-05-02,070E120BBA99,171129
10E-05-03,070E1214BA97,171129
10E-05-04,070E1222BA92,171129
10E-05-05,070C1B4DBA90,171129
10E-05-06,070E121EBA9D,171129
10E-06-01,070C1B5BBA97,171129
10E-06-02,070C1B5EBA92,171129
10E-06-03,070C1B55BA99,171129
10E-06-04,070E11D1BA9D,171129
10E-06-05,070E121BBA98,171129
10E-06-06,070E0F93BA94,171129
10E-07-01,070C1B67BA98,171129
10E-07-02,070C1C26BA9A,171129
10E-07-03,070C1C0FBA91,171129
10E-07-04,070E0FAEBA9A,171129
10E-07-05,070E0F8EBA98,171129
10E-08-01,070C1B4EBA93,171129
10E-08-02,070E11DCBA90,171129
10E-08-03,070C1B52BA9E,171129
10E-08-04,070E0FBCBA99,171129
10E-08-05,06FE324ABA90,171129
10E-09-01,06FE3242BA98,171129
10E-09-02,06FE3248BA92,171129
10E-09-03,06FE3240BA9A,171129
10E-09-04,06FE3243BA99,171129
10E-10-01,06FF3B65BA95,171129
10E-10-02,06FE324BBA91,171129
10E-11-01,06FE3372BA9A,171129
10E-11-02,06FE322DBA91,171129
10E-12-01,06FE325FBA94,171129
10E-12-02,06FE3393BA95,171129
10E-13-01,06FE3244BA9E,171129
10E-13-02,06FF31C8BA98,171129
10E-99-99,06FE3246BA9C,171129
10W-51-01,06FF3B67BA97,171130
10W-52-01,06FE31F1BA93,171130
10W-53-01,06FE3365BA9C,171130
10W-53-02,06FE31DDBA9D,171130
10W-53-03,06FE3205BA9B,171130
10W-54-01,06FE3229BA95,171130
10W-54-02,06FE32A9BA9D,171130
10W-54-03,06FE3302BA9D,171130
10W-54-04,06FF3B6EBA9E,171130
10W-55-01,06FE32B2BA97,171130
10W-55-02,06C1EBA1BA9D,171130
10W-55-03,06FE32AABA9E,171130
10W-55-04,06FE32ABBA9F,171130
10W-56-01,06FF3B60BA90,171130
10W-56-02,06FF3174BA9F,171130
10W-56-03,06FF3B52BA91,171130
10W-56-04,06FE32ADBA99,171130
10W-56-05,06FE32B4BA91,171130
10W-56-06,06FE32A7BA93,171130
10W-57-01,06FF3B5EBA9D,171130
10W-57-02,06FE32BABA9F,171130
10W-57-03,06FF3B53BA90,171130
10W-57-04,06FE32A8BA9C,171130
10W-57-05,06FF3B54BA97,171130
10W-58-01,06FE33AFBA9A,171130
10W-58-02,06FF3B46BA94,171130
10W-58-03,0722972DBA9E,171130
10W-58-04,07229720BA93,171130
10W-58-05,0722972ABA99,171130
10W-59-01,0722971DBA9D,171130
10W-59-02,0722971CBA9C,171130
10W-60-01,0722971FBA9F,171130
10W-60-02,07229722BA91,171130
10W-61-01,07229717BA97,171130
10W-61-02,0722972BBA98,171130
10W-62-01,07229622BA90,171130
10W-62-02,07229629BA9B,171130
10W-63-01,0722962BBA99,171130
10W-63-02,0722962ABA98,171130
10W-64-01,07229634BA97,171130
10W-64-02,07229715BA95,171130
10W-65-01,07229628BA9A,171130
10W-65-02,07229719BA99,171130
10W-99-99,07229718BA98,171130
